J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,stage_mae,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
726,0.21,sn_kjContinuousBeta_sigmoid,10,5,SuStaIn (KDE),3,0.22085878699876824,0.9567903457012368,852.1994977712632,0.3362962962962963,0.0011556093098007295,13.557851239669422,24.549668874172184,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,11,5,BebmS,3,0.0890546939541131,0.7896056272293897,81.8277943054835,0.42101010101010106,-0.0009053727139292612,13.50206896551724,0.006622516556291391,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,11,5,BebmS (Blind),3,0.0890546939541131,0.7896056272293897,100.62013183832168,0.37198653198653203,0.3356698558751226,11.735172413793103,0.5298013245033113,,0.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,11,5,Random Guessing,3,0.0890546939541131,0.7896056272293897,0.0,0.4988854097461166,0.0006433745931785238,52.833103448275864,6.013245033112582,,0.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,11,5,SuStaIn (GMM),3,0.0890546939541131,0.7896056272293897,702.3378887613615,0.4065993265993266,0.6786554003296922,15.28,41.54304635761589,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,11,5,SuStaIn (KDE),3,0.0890546939541131,0.7896056272293897,692.2107405304909,0.3719191919191919,0.12009799019285652,14.449655172413793,20.662251655629138,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,12,5,BebmS,3,0.31948225913801365,0.9737013701370137,81.82637555201849,0.42646464646464644,0.0,11.389807162534435,0.026490066225165563,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,12,5,BebmS (Blind),3,0.31948225913801365,0.9737013701370137,99.70177798668543,0.4086868686868687,0.0,9.323691460055096,0.9006622516556292,,0.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,12,5,Random Guessing,3,0.31948225913801365,0.9737013701370137,0.0,0.5000973913276808,-0.0027004497575236434,51.417355371900825,6.33112582781457,,0.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,12,5,SuStaIn (GMM),3,0.31948225913801365,0.9737013701370137,698.2177482922872,0.36808080808080806,0.09530307026920781,15.884297520661157,44.079470198675494,,,100,100
